Owner/Repo,PR Number,agent,html_url,Issue Type,Severity,Message,File Name,StartLine,EndLine,Rule,additions,deletions,changed_files,changed_loc
crewAIInc/crewAI,2352,Devin,https://github.com/crewAIInc/crewAI/pull/2352,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Brandon's favorite color is red and he likes Mexican food."" 3 times.",PR_crewAI_2352:tests/agent_test.py,1592,1592,python:S1192,756.0,230.0,7.0,986.0
crewAIInc/crewAI,2352,Devin,https://github.com/crewAIInc/crewAI/pull/2352,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""crewai.knowledge.storage.knowledge_storage.KnowledgeStorage"" 3 times.",PR_crewAI_2352:tests/agent_test.py,1596,1596,python:S1192,756.0,230.0,7.0,986.0
crewAIInc/crewAI,2352,Devin,https://github.com/crewAIInc/crewAI/pull/2352,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Provide information based on knowledge sources"" 3 times.",PR_crewAI_2352:tests/agent_test.py,1604,1604,python:S1192,756.0,230.0,7.0,986.0
crewAIInc/crewAI,2352,Devin,https://github.com/crewAIInc/crewAI/pull/2352,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""You have access to specific knowledge sources."" 3 times.",PR_crewAI_2352:tests/agent_test.py,1605,1605,python:S1192,756.0,230.0,7.0,986.0
crewAIInc/crewAI,2946,Devin,https://github.com/crewAIInc/crewAI/pull/2946,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""crewai.telemetry.telemetry.TracerProvider"" 5 times.",PR_crewAI_2946:tests/telemetry/test_telemetry_disable.py,28,28,python:S1192,90.0,6.0,3.0,96.0
Osly-AI/PocketManus,2,Devin,https://github.com/Osly-AI/PocketManus/pull/2,CODE_SMELL,MINOR,"Remove the unused local variable ""result"".",PR_PocketManus_2:examples/pocketflow_marketing/doc_example.py,74,74,python:S1481,17.0,1.0,2.0,18.0
Osly-AI/PocketManus,2,Devin,https://github.com/Osly-AI/PocketManus/pull/2,CODE_SMELL,MINOR,"Remove the unused local variable ""result"".",PR_PocketManus_2:examples/pocketflow_marketing/simple_example.py,216,216,python:S1481,17.0,1.0,2.0,18.0
reflex-dev/reflex-web,1513,Devin,https://github.com/reflex-dev/reflex-web/pull/1513,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""lg:flex hidden"" 3 times.",PR_reflex-web_1513:pcweb/components/docpage/navbar/navbar.py,507,507,python:S1192,1.0,1.0,1.0,2.0
reflex-dev/reflex-web,1513,Devin,https://github.com/reflex-dev/reflex-web/pull/1513,CODE_SMELL,MINOR,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,PR_reflex-web_1513:pcweb/components/docpage/navbar/typesense.py,71,71,python:S6353,1.0,1.0,1.0,2.0
reflex-dev/reflex-web,1513,Devin,https://github.com/reflex-dev/reflex-web/pull/1513,CODE_SMELL,MINOR,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,PR_reflex-web_1513:pcweb/components/docpage/navbar/typesense.py,73,73,python:S6353,1.0,1.0,1.0,2.0
reflex-dev/reflex-web,1513,Devin,https://github.com/reflex-dev/reflex-web/pull/1513,CODE_SMELL,MINOR,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,PR_reflex-web_1513:pcweb/components/docpage/navbar/typesense.py,75,75,python:S6353,1.0,1.0,1.0,2.0
reflex-dev/reflex-web,1513,Devin,https://github.com/reflex-dev/reflex-web/pull/1513,CODE_SMELL,MINOR,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,PR_reflex-web_1513:pcweb/components/docpage/navbar/typesense.py,75,75,python:S6353,1.0,1.0,1.0,2.0
reflex-dev/reflex-web,1513,Devin,https://github.com/reflex-dev/reflex-web/pull/1513,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""<mark>"" 4 times.",PR_reflex-web_1513:pcweb/components/docpage/navbar/typesense.py,164,164,python:S1192,1.0,1.0,1.0,2.0
reflex-dev/reflex-web,1513,Devin,https://github.com/reflex-dev/reflex-web/pull/1513,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""</mark>"" 3 times.",PR_reflex-web_1513:pcweb/components/docpage/navbar/typesense.py,165,165,python:S1192,1.0,1.0,1.0,2.0
marimo-team/marimo,3618,Devin,https://github.com/marimo-team/marimo/pull/3618,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 22 to the 15 allowed.,PR_marimo_3618:marimo/_plugins/ui/_impl/tables/format.py,11,11,python:S3776,39.0,1.0,2.0,40.0
crewAIInc/crewAI,1937,Devin,https://github.com/crewAIInc/crewAI/pull/1937,CODE_SMELL,MINOR,"Remove the unused local variable ""mock_skipped"".",PR_crewAI_1937:tests/crew_test.py,2137,2137,python:S1481,253.0,8.0,2.0,261.0
crewAIInc/crewAI,1937,Devin,https://github.com/crewAIInc/crewAI/pull/1937,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Success output"" 3 times.",PR_crewAI_1937:tests/crew_test.py,2203,2203,python:S1192,253.0,8.0,2.0,261.0
crewAIInc/crewAI,1937,Devin,https://github.com/crewAIInc/crewAI/pull/1937,CODE_SMELL,MINOR,"Remove the unused local variable ""mock_skipped"".",PR_crewAI_1937:tests/crew_test.py,2207,2207,python:S1481,253.0,8.0,2.0,261.0
appdotbuild/agent,114,Devin,https://github.com/appdotbuild/agent/pull/114,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""/message"" 3 times.",PR_agent_114:agent/api/agent_server/test_async_server.py,73,73,python:S1192,268.0,70.0,5.0,338.0
appdotbuild/agent,114,Devin,https://github.com/appdotbuild/agent/pull/114,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 26 to the 15 allowed.,PR_agent_114:agent/api/agent_server/test_async_server.py,345,345,python:S3776,268.0,70.0,5.0,338.0
crewAIInc/crewAI,3150,Devin,https://github.com/crewAIInc/crewAI/pull/3150,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""output.txt"" 3 times.",PR_crewAI_3150:tests/task_test.py,1076,1076,python:S1192,121.0,1.0,2.0,122.0
crewAIInc/crewAI,3150,Devin,https://github.com/crewAIInc/crewAI/pull/3150,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""test content"" 3 times.",PR_crewAI_3150:tests/task_test.py,1160,1160,python:S1192,121.0,1.0,2.0,122.0
crewAIInc/crewAI,3060,Devin,https://github.com/crewAIInc/crewAI/pull/3060,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,PR_crewAI_3060:src/crewai/cli/create_crew.py,16,16,python:S3776,290.0,3.0,4.0,293.0
crewAIInc/crewAI,3060,Devin,https://github.com/crewAIInc/crewAI/pull/3060,CODE_SMELL,CRITICAL,Define a constant instead of duplicating this literal r'[^a-zA-Z0-9_]' 3 times.,PR_crewAI_3060:src/crewai/cli/create_crew.py,26,26,python:S1192,290.0,3.0,4.0,293.0
crewAIInc/crewAI,3060,Devin,https://github.com/crewAIInc/crewAI/pull/3060,CODE_SMELL,MINOR,Use concise character class syntax '\W' instead of '[^a-zA-Z0-9_]'.,PR_crewAI_3060:src/crewai/cli/create_crew.py,26,26,python:S6353,290.0,3.0,4.0,293.0
crewAIInc/crewAI,3060,Devin,https://github.com/crewAIInc/crewAI/pull/3060,CODE_SMELL,MINOR,Use concise character class syntax '\W' instead of '[^a-zA-Z0-9_]'.,PR_crewAI_3060:src/crewai/cli/create_crew.py,46,46,python:S6353,290.0,3.0,4.0,293.0
crewAIInc/crewAI,3060,Devin,https://github.com/crewAIInc/crewAI/pull/3060,CODE_SMELL,MINOR,Use concise character class syntax '\W' instead of '[^a-zA-Z0-9_]'.,PR_crewAI_3060:src/crewai/cli/create_crew.py,55,55,python:S6353,290.0,3.0,4.0,293.0
crewAIInc/crewAI,1818,Devin,https://github.com/crewAIInc/crewAI/pull/1818,CODE_SMELL,CRITICAL,"Add a nested comment explaining why this method is empty, or complete the implementation.",PR_crewAI_1818:tests/utilities/test_planning_handler.py,128,128,python:S1186,184.0,7.0,3.0,191.0
crewAIInc/crewAI,1820,Devin,https://github.com/crewAIInc/crewAI/pull/1820,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal "" Researcher "" 3 times.",PR_crewAI_1820:tests/crew_test.py,402,402,python:S1192,193.0,16.0,4.0,209.0
AgentOps-AI/agentops,729,Devin,https://github.com/AgentOps-AI/agentops/pull/729,BUG,BLOCKER,"Change or remove this string; ""current"" is not defined.",PR_agentops_729:agentops/session/__init__.py,62,62,python:S5807,457.0,107.0,15.0,564.0
AgentOps-AI/agentops,729,Devin,https://github.com/AgentOps-AI/agentops/pull/729,CODE_SMELL,MAJOR,"Take the required action to fix the issue indicated by this ""FIXME"" comment.",PR_agentops_729:agentops/session/state.py,27,27,python:S1134,457.0,107.0,15.0,564.0
AgentOps-AI/agentops,729,Devin,https://github.com/AgentOps-AI/agentops/pull/729,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 21 to the 15 allowed.,PR_agentops_729:tests/fixtures/config.py,54,54,python:S3776,457.0,107.0,15.0,564.0
Deep-Learning-Profiling-Tools/triton-viz,86,Claude_Code,https://github.com/Deep-Learning-Profiling-Tools/triton-viz/pull/86,SECURITY_HOTSPOT,HIGH,Make sure disabling CSRF protection is safe here.,PR_triton-viz_86:triton_viz/visualizer/interface.py,13,17,csrf,2940.0,659.0,23.0,3599.0
basicmachines-co/basic-memory,241,Claude_Code,https://github.com/basicmachines-co/basic-memory/pull/241,SECURITY_HOTSPOT,LOW,Make sure publicly writable directories are used safely here.,PR_basic-memory_241:tests/api/test_project_router.py,223,223,others,183.0,110.0,11.0,293.0
basicmachines-co/basic-memory,241,Claude_Code,https://github.com/basicmachines-co/basic-memory/pull/241,SECURITY_HOTSPOT,LOW,Make sure publicly writable directories are used safely here.,PR_basic-memory_241:tests/api/test_project_router.py,295,295,others,183.0,110.0,11.0,293.0
basicmachines-co/basic-memory,241,Claude_Code,https://github.com/basicmachines-co/basic-memory/pull/241,SECURITY_HOTSPOT,LOW,Make sure publicly writable directories are used safely here.,PR_basic-memory_241:tests/api/test_project_router.py,310,310,others,183.0,110.0,11.0,293.0
basicmachines-co/basic-memory,241,Claude_Code,https://github.com/basicmachines-co/basic-memory/pull/241,SECURITY_HOTSPOT,LOW,Make sure publicly writable directories are used safely here.,PR_basic-memory_241:tests/api/test_project_router.py,340,340,others,183.0,110.0,11.0,293.0
basicmachines-co/basic-memory,241,Claude_Code,https://github.com/basicmachines-co/basic-memory/pull/241,SECURITY_HOTSPOT,LOW,Make sure publicly writable directories are used safely here.,PR_basic-memory_241:tests/api/test_project_router.py,373,373,others,183.0,110.0,11.0,293.0
PrefectHQ/prefect,18363,Claude_Code,https://github.com/PrefectHQ/prefect/pull/18363,SECURITY_HOTSPOT,LOW,Make sure publicly writable directories are used safely here.,PR_prefect_18363:src/integrations/prefect-dbt/tests/core/test_settings.py,273,273,others,142.0,12.0,5.0,154.0
mlflow/mlflow,16112,Copilot,https://github.com/mlflow/mlflow/pull/16112,SECURITY_HOTSPOT,MEDIUM,Make sure that using this pseudorandom number generator is safe here.,PR_mlflow_16112:mlflow/utils/rest_utils.py,441,441,weak-cryptography,11.0,11.0,6.0,22.0
mlflow/mlflow,16112,Copilot,https://github.com/mlflow/mlflow/pull/16112,SECURITY_HOTSPOT,LOW,Using http protocol is insecure. Use https instead,PR_mlflow_16112:tests/tracking/_model_registry/test_utils.py,143,143,encrypt-data,11.0,11.0,6.0,22.0
mlflow/mlflow,16112,Copilot,https://github.com/mlflow/mlflow/pull/16112,SECURITY_HOTSPOT,LOW,Using http protocol is insecure. Use https instead,PR_mlflow_16112:tests/tracking/_model_registry/test_utils.py,231,231,encrypt-data,11.0,11.0,6.0,22.0
mlflow/mlflow,16112,Copilot,https://github.com/mlflow/mlflow/pull/16112,SECURITY_HOTSPOT,LOW,Using http protocol is insecure. Use https instead,PR_mlflow_16112:tests/utils/test_rest_utils.py,654,654,encrypt-data,11.0,11.0,6.0,22.0
mlflow/mlflow,16112,Copilot,https://github.com/mlflow/mlflow/pull/16112,SECURITY_HOTSPOT,LOW,Using http protocol is insecure. Use https instead,PR_mlflow_16112:tests/utils/test_rest_utils.py,694,694,encrypt-data,11.0,11.0,6.0,22.0
mlflow/mlflow,16112,Copilot,https://github.com/mlflow/mlflow/pull/16112,SECURITY_HOTSPOT,LOW,Using http protocol is insecure. Use https instead,PR_mlflow_16112:tests/utils/test_rest_utils.py,726,726,encrypt-data,11.0,11.0,6.0,22.0
mlflow/mlflow,16112,Copilot,https://github.com/mlflow/mlflow/pull/16112,SECURITY_HOTSPOT,LOW,Using http protocol is insecure. Use https instead,PR_mlflow_16112:tests/utils/test_rest_utils.py,766,766,encrypt-data,11.0,11.0,6.0,22.0
Ljzd-PRO/KToolBox,278,Copilot,https://github.com/Ljzd-PRO/KToolBox/pull/278,SECURITY_HOTSPOT,LOW,Using http protocol is insecure. Use https instead,PR_KToolBox_278:ktoolbox/action/job.py,121,121,encrypt-data,252.0,3.0,3.0,255.0
gradio-app/gradio,11601,Copilot,https://github.com/gradio-app/gradio/pull/11601,SECURITY_HOTSPOT,LOW,Using http protocol is insecure. Use https instead,PR_gradio_11601:test/test_external_utils.py,122,122,encrypt-data,82.0,2.0,4.0,84.0
gradio-app/gradio,11601,Copilot,https://github.com/gradio-app/gradio/pull/11601,SECURITY_HOTSPOT,LOW,Using http protocol is insecure. Use https instead,PR_gradio_11601:test/test_external_utils.py,144,144,encrypt-data,82.0,2.0,4.0,84.0
mlflow/mlflow,16878,Copilot,https://github.com/mlflow/mlflow/pull/16878,SECURITY_HOTSPOT,LOW,Using http protocol is insecure. Use https instead,PR_mlflow_16878:tests/store/artifact/test_runs_artifact_repo.py,123,123,encrypt-data,39.0,12.0,8.0,51.0
MontrealAI/AGI-Alpha-Agent-v0,9,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,SECURITY_HOTSPOT,HIGH,Make sure disabling CSRF protection is safe here.,PR_AGI-Alpha-Agent-v0_9:alpha_factory_v1/demos/meta_agentic_agi/agents/agent_base.py,283,283,csrf,47.0,36.0,6.0,83.0
MontrealAI/AGI-Alpha-Agent-v0,9,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,SECURITY_HOTSPOT,HIGH,Make sure disabling CSRF protection is safe here.,PR_AGI-Alpha-Agent-v0_9:alpha_factory_v1/demos/meta_agentic_agi_v2/agents/agent_base.py,283,283,csrf,47.0,36.0,6.0,83.0
MontrealAI/AGI-Alpha-Agent-v0,9,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,SECURITY_HOTSPOT,HIGH,Make sure disabling CSRF protection is safe here.,PR_AGI-Alpha-Agent-v0_9:alpha_factory_v1/demos/meta_agentic_agi_v3/agents/agent_base.py,283,283,csrf,47.0,36.0,6.0,83.0
MontrealAI/AGI-Alpha-Agent-v0,9,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,SECURITY_HOTSPOT,MEDIUM,Make sure that using this pseudorandom number generator is safe here.,PR_AGI-Alpha-Agent-v0_9:alpha_factory_v1/demos/alpha_asi_world_model/alpha_asi_world_model_demo.py,250,250,weak-cryptography,47.0,36.0,6.0,83.0
MontrealAI/AGI-Alpha-Agent-v0,9,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,SECURITY_HOTSPOT,MEDIUM,Make sure that using this pseudorandom number generator is safe here.,PR_AGI-Alpha-Agent-v0_9:alpha_factory_v1/demos/alpha_asi_world_model/alpha_asi_world_model_demo.py,252,252,weak-cryptography,47.0,36.0,6.0,83.0
MontrealAI/AGI-Alpha-Agent-v0,9,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,SECURITY_HOTSPOT,MEDIUM,Make sure that using this pseudorandom number generator is safe here.,PR_AGI-Alpha-Agent-v0_9:alpha_factory_v1/demos/alpha_asi_world_model/alpha_asi_world_model_demo.py,252,252,weak-cryptography,47.0,36.0,6.0,83.0
MontrealAI/AGI-Alpha-Agent-v0,9,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,SECURITY_HOTSPOT,MEDIUM,Make sure that using this pseudorandom number generator is safe here.,PR_AGI-Alpha-Agent-v0_9:alpha_factory_v1/demos/alpha_asi_world_model/alpha_asi_world_model_demo.py,253,253,weak-cryptography,47.0,36.0,6.0,83.0
MontrealAI/AGI-Alpha-Agent-v0,9,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,SECURITY_HOTSPOT,MEDIUM,Make sure that using this pseudorandom number generator is safe here.,PR_AGI-Alpha-Agent-v0_9:alpha_factory_v1/demos/alpha_asi_world_model/alpha_asi_world_model_demo.py,276,276,weak-cryptography,47.0,36.0,6.0,83.0
MontrealAI/AGI-Alpha-Agent-v0,9,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,SECURITY_HOTSPOT,MEDIUM,Make sure that using this pseudorandom number generator is safe here.,PR_AGI-Alpha-Agent-v0_9:alpha_factory_v1/demos/alpha_asi_world_model/alpha_asi_world_model_demo.py,289,289,weak-cryptography,47.0,36.0,6.0,83.0
MontrealAI/AGI-Alpha-Agent-v0,9,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,SECURITY_HOTSPOT,MEDIUM,Make sure that using this pseudorandom number generator is safe here.,PR_AGI-Alpha-Agent-v0_9:alpha_factory_v1/demos/alpha_asi_world_model/alpha_asi_world_model_demo_v4.py,270,270,weak-cryptography,47.0,36.0,6.0,83.0
MontrealAI/AGI-Alpha-Agent-v0,9,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,SECURITY_HOTSPOT,MEDIUM,Make sure that using this pseudorandom number generator is safe here.,PR_AGI-Alpha-Agent-v0_9:alpha_factory_v1/demos/alpha_asi_world_model/alpha_asi_world_model_demo_v4.py,271,271,weak-cryptography,47.0,36.0,6.0,83.0
MontrealAI/AGI-Alpha-Agent-v0,9,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,SECURITY_HOTSPOT,MEDIUM,Make sure that using this pseudorandom number generator is safe here.,PR_AGI-Alpha-Agent-v0_9:alpha_factory_v1/demos/alpha_asi_world_model/alpha_asi_world_model_demo_v4.py,271,271,weak-cryptography,47.0,36.0,6.0,83.0
MontrealAI/AGI-Alpha-Agent-v0,9,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,SECURITY_HOTSPOT,MEDIUM,Make sure that using this pseudorandom number generator is safe here.,PR_AGI-Alpha-Agent-v0_9:alpha_factory_v1/demos/alpha_asi_world_model/alpha_asi_world_model_demo_v4.py,271,271,weak-cryptography,47.0,36.0,6.0,83.0
MontrealAI/AGI-Alpha-Agent-v0,9,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,SECURITY_HOTSPOT,MEDIUM,Make sure that using this pseudorandom number generator is safe here.,PR_AGI-Alpha-Agent-v0_9:alpha_factory_v1/demos/alpha_asi_world_model/alpha_asi_world_model_demo_v4.py,288,288,weak-cryptography,47.0,36.0,6.0,83.0
MontrealAI/AGI-Alpha-Agent-v0,9,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,SECURITY_HOTSPOT,MEDIUM,Make sure that using this pseudorandom number generator is safe here.,PR_AGI-Alpha-Agent-v0_9:alpha_factory_v1/demos/alpha_asi_world_model/alpha_asi_world_model_demo_v4.py,289,289,weak-cryptography,47.0,36.0,6.0,83.0
